KAPPL	KSCHL	VKORG	ZZ_MVGR5	KUNNR	DATBI	KNUMA	DATAB	KNUMH
V	ZRP1	SYCF	CDS	138155	2015/12/31	956	2015/04/01	0003948396
V	ZRP1	SYCF	CDS	138155	2016/12/31	1384	2016/01/01	0004182481
V	ZRP1	SYCF	CDS	139210	2015/12/31	956	2015/04/01	0003948388
V	ZRP1	SYCF	CDS	139210	2016/12/31	1384	2016/01/01	0004182482
V	ZRP1	SYCF	CDS	139217	2015/12/31	956	2015/04/01	0003948384
V	ZRP1	SYCF	CDS	139217	2016/12/31	1384	2016/01/01	0004182483
V	ZRP1	SYCF	CDS	139218	2015/12/31	956	2015/04/01	0003948385
V	ZRP1	SYCF	CDS	139218	2016/12/31	1384	2016/01/01	0004182484
V	ZRP1	SYCF	CDS	140802	2015/12/31	956	2015/04/01	0003948412
V	ZRP1	SYCF	CDS	140802	2016/12/31	1384	2016/01/01	0004182485
V	ZRP1	SYCF	CDS	142211	2015/12/31	956	2015/04/01	0003948387
V	ZRP1	SYCF	CDS	142211	2016/12/31	1384	2016/01/01	0004182486
V	ZRP1	SYCF	CDS	142218	2015/12/31	956	2015/04/01	0003948390
V	ZRP1	SYCF	CDS	142218	2016/12/31	1384	2016/01/01	0004182487
V	ZRP1	SYCF	CDS	150571	2015/12/31	956	2015/04/01	0003948410
V	ZRP1	SYCF	CDS	150571	2016/12/31	1384	2016/01/01	0004182488
V	ZRP1	SYCF	CDS	155361	2015/12/31	956	2015/04/01	0003948403
V	ZRP1	SYCF	CDS	155361	2016/12/31	1384	2016/01/01	0004182489
V	ZRP1	SYCF	CDS	157027	2015/12/31	956	2015/04/01	0003948401
V	ZRP1	SYCF	CDS	157027	2016/12/31	1384	2016/01/01	0004182490
V	ZRP1	SYCF	CDS	158255	2015/12/31	956	2015/04/01	0003948414
V	ZRP1	SYCF	CDS	158255	2016/12/31	1384	2016/01/01	0004182491
V	ZRP1	SYCF	CDS	158985	2015/12/31	956	2015/04/01	0003948389
V	ZRP1	SYCF	CDS	158985	2016/12/31	1384	2016/01/01	0004182492
V	ZRP1	SYCF	CDS	161663	2015/12/31	956	2015/04/01	0003948400
V	ZRP1	SYCF	CDS	161663	2016/12/31	1384	2016/01/01	0004182493
V	ZRP1	SYCF	CLH	101813	2015/12/31	956	2015/04/01	0003948487
V	ZRP1	SYCF	CLH	101813	2016/12/31	1384	2016/01/01	0004182336
V	ZRP1	SYCF	CLH	102356	2015/12/31	956	2015/04/01	0003948521
V	ZRP1	SYCF	CLH	102356	2016/12/31	1384	2016/01/01	0004182337
V	ZRP1	SYCF	CLH	103239	2015/12/31	956	2015/04/01	0003948520
V	ZRP1	SYCF	CLH	103239	2016/12/31	1384	2016/01/01	0004182338
V	ZRP1	SYCF	CLH	103726	2015/12/31	956	2015/04/01	0003948488
V	ZRP1	SYCF	CLH	103726	2016/12/31	1384	2016/01/01	0004182339
V	ZRP1	SYCF	CLH	103866	2015/12/31	956	2015/04/01	0003948491
V	ZRP1	SYCF	CLH	103866	2016/12/31	1384	2016/01/01	0004182340
V	ZRP1	SYCF	CLH	108023	2015/12/31	956	2015/04/01	0003948497
V	ZRP1	SYCF	CLH	108023	2016/12/31	1384	2016/01/01	0004182341
V	ZRP1	SYCF	CLH	109454	2015/12/31	956	2015/04/01	0003948504
V	ZRP1	SYCF	CLH	109454	2016/12/31	1384	2016/01/01	0004182342
V	ZRP1	SYCF	CLH	110697	2015/12/31	956	2015/04/01	0003948498
V	ZRP1	SYCF	CLH	110697	2016/12/31	1384	2016/01/01	0004182343
V	ZRP1	SYCF	CLH	110933	2015/12/31	956	2015/04/01	0003948518
V	ZRP1	SYCF	CLH	110933	2016/12/31	1384	2016/01/01	0004182344
V	ZRP1	SYCF	CLH	111796	2015/12/31	956	2015/04/01	0003948499
V	ZRP1	SYCF	CLH	111796	2016/12/31	1384	2016/01/01	0004182345
V	ZRP1	SYCF	CLH	111925	2015/12/31	956	2015/04/01	0003948510
V	ZRP1	SYCF	CLH	111925	2016/12/31	1384	2016/01/01	0004182346
V	ZRP1	SYCF	CLH	114202	2015/12/31	956	2015/04/01	0003948500
V	ZRP1	SYCF	CLH	114202	2016/12/31	1384	2016/01/01	0004182347
V	ZRP1	SYCF	CLH	114410	2015/12/31	956	2015/04/01	0003948502
V	ZRP1	SYCF	CLH	114410	2016/12/31	1384	2016/01/01	0004182348
V	ZRP1	SYCF	CLH	114602	2015/12/31	956	2015/04/01	0003948513
V	ZRP1	SYCF	CLH	114602	2016/12/31	1384	2016/01/01	0004182349
V	ZRP1	SYCF	CLH	119789	2015/12/31	956	2015/04/01	0003948507
V	ZRP1	SYCF	CLH	119789	2016/12/31	1384	2016/01/01	0004182350
V	ZRP1	SYCF	CLH	120451	2015/12/31	956	2015/04/01	0003948512
V	ZRP1	SYCF	CLH	120451	2016/12/31	1384	2016/01/01	0004182351
V	ZRP1	SYCF	CLH	121059	2015/12/31	956	2015/04/01	0003948516
V	ZRP1	SYCF	CLH	121059	2016/12/31	1384	2016/01/01	0004182352
V	ZRP1	SYCF	CLH	135647	2015/12/31	956	2015/04/01	0003948503
V	ZRP1	SYCF	CLH	135647	2016/12/31	1384	2016/01/01	0004182353
V	ZRP1	SYCF	CLH	135852	2015/12/31	956	2015/04/01	0003948511
V	ZRP1	SYCF	CLH	135852	2016/12/31	1384	2016/01/01	0004182354
V	ZRP1	SYCF	CLH	136387	2015/12/31	956	2015/04/01	0003948514
V	ZRP1	SYCF	CLH	136387	2016/12/31	1384	2016/01/01	0004182355
V	ZRP1	SYCF	CLH	137740	2015/12/31	956	2015/04/01	0003948496
V	ZRP1	SYCF	CLH	137740	2016/12/31	1384	2016/01/01	0004182356
V	ZRP1	SYCF	CLH	137745	2015/12/31	956	2015/04/01	0003948509
V	ZRP1	SYCF	CLH	137745	2016/12/31	1384	2016/01/01	0004182357
V	ZRP1	SYCF	CLH	138155	2015/12/31	956	2015/04/01	0003948501
V	ZRP1	SYCF	CLH	138155	2016/12/31	1384	2016/01/01	0004182358
V	ZRP1	SYCF	CLH	139210	2015/12/31	956	2015/04/01	0003948493
V	ZRP1	SYCF	CLH	139210	2016/12/31	1384	2016/01/01	0004182359
V	ZRP1	SYCF	CLH	139217	2015/12/31	956	2015/04/01	0003948489
V	ZRP1	SYCF	CLH	139217	2016/12/31	1384	2016/01/01	0004182360
V	ZRP1	SYCF	CLH	139218	2015/12/31	956	2015/04/01	0003948490
V	ZRP1	SYCF	CLH	139218	2016/12/31	1384	2016/01/01	0004182361
V	ZRP1	SYCF	CLH	140802	2015/12/31	956	2015/04/01	0003948517
V	ZRP1	SYCF	CLH	140802	2016/12/31	1384	2016/01/01	0004182322
V	ZRP1	SYCF	CLH	142211	2015/12/31	956	2015/04/01	0003948492
V	ZRP1	SYCF	CLH	142211	2016/12/31	1384	2016/01/01	0004182321
V	ZRP1	SYCF	CLH	142218	2015/12/31	956	2015/04/01	0003948495
V	ZRP1	SYCF	CLH	142218	2016/12/31	1384	2016/01/01	0004182530
V	ZRP1	SYCF	CLH	150571	2015/12/31	956	2015/04/01	0003948515
V	ZRP1	SYCF	CLH	150571	2016/12/31	1384	2016/01/01	0004182529
V	ZRP1	SYCF	CLH	155361	2015/12/31	956	2015/04/01	0003948508
V	ZRP1	SYCF	CLH	155361	2016/12/31	1384	2016/01/01	0004182528
V	ZRP1	SYCF	CLH	157027	2015/12/31	956	2015/04/01	0003948506
V	ZRP1	SYCF	CLH	157027	2016/12/31	1384	2016/01/01	0004182527
V	ZRP1	SYCF	CLH	158255	2015/12/31	956	2015/04/01	0003948519
V	ZRP1	SYCF	CLH	158255	2016/12/31	1384	2016/01/01	0004182526
V	ZRP1	SYCF	CLH	158985	2015/12/31	956	2015/04/01	0003948494
V	ZRP1	SYCF	CLH	158985	2016/12/31	1384	2016/01/01	0004182525
V	ZRP1	SYCF	CLH	161663	2015/12/31	956	2015/04/01	0003948505
V	ZRP1	SYCF	CLH	161663	2016/12/31	1384	2016/01/01	0004182524
V	ZRP1	SYCF	CRM	101813	2015/12/31	956	2015/04/01	0003948417
V	ZRP1	SYCF	CRM	101813	2016/12/31	1384	2016/01/01	0004182523
V	ZRP1	SYCF	CRM	102356	2015/12/31	956	2015/04/01	0003948451
V	ZRP1	SYCF	CRM	102356	2016/12/31	1384	2016/01/01	0004182522
V	ZRP1	SYCF	CRM	103239	2015/12/31	956	2015/04/01	0003948450
V	ZRP1	SYCF	CRM	103239	2016/12/31	1384	2016/01/01	0004182521
V	ZRP1	SYCF	CRM	103726	2015/12/31	956	2015/04/01	0003948418
V	ZRP1	SYCF	CRM	103726	2016/12/31	1384	2016/01/01	0004182520
V	ZRP1	SYCF	CRM	103866	2015/12/31	956	2015/04/01	0003948421
V	ZRP1	SYCF	CRM	103866	2016/12/31	1384	2016/01/01	0004182323
V	ZRP1	SYCF	CRM	108023	2015/12/31	956	2015/04/01	0003948427
V	ZRP1	SYCF	CRM	108023	2016/12/31	1384	2016/01/01	0004182324
V	ZRP1	SYCF	CRM	109454	2015/12/31	956	2015/04/01	0003948434
V	ZRP1	SYCF	CRM	109454	2016/12/31	1384	2016/01/01	0004182325
V	ZRP1	SYCF	CRM	110697	2015/12/31	956	2015/04/01	0003948428
V	ZRP1	SYCF	CRM	110697	2016/12/31	1384	2016/01/01	0004182326
V	ZRP1	SYCF	CRM	110933	2015/12/31	956	2015/04/01	0003948448
V	ZRP1	SYCF	CRM	110933	2016/12/31	1384	2016/01/01	0004182327
V	ZRP1	SYCF	CRM	111796	2015/12/31	956	2015/04/01	0003948429
V	ZRP1	SYCF	CRM	111796	2016/12/31	1384	2016/01/01	0004182328
V	ZRP1	SYCF	CRM	111925	2015/12/31	956	2015/04/01	0003948440
V	ZRP1	SYCF	CRM	111925	2016/12/31	1384	2016/01/01	0004182329
V	ZRP1	SYCF	CRM	114202	2015/12/31	956	2015/04/01	0003948430
V	ZRP1	SYCF	CRM	114202	2016/12/31	1384	2016/01/01	0004182330
V	ZRP1	SYCF	CRM	114410	2015/12/31	956	2015/04/01	0003948432
V	ZRP1	SYCF	CRM	114410	2016/12/31	1384	2016/01/01	0004182331
V	ZRP1	SYCF	CRM	114602	2015/12/31	956	2015/04/01	0003948443
V	ZRP1	SYCF	CRM	114602	2016/12/31	1384	2016/01/01	0004182332
V	ZRP1	SYCF	CRM	119789	2015/12/31	956	2015/04/01	0003948437
V	ZRP1	SYCF	CRM	119789	2016/12/31	1384	2016/01/01	0004182333
V	ZRP1	SYCF	CRM	120451	2015/12/31	956	2015/04/01	0003948442
V	ZRP1	SYCF	CRM	120451	2016/12/31	1384	2016/01/01	0004182334
V	ZRP1	SYCF	CRM	121059	2015/12/31	956	2015/04/01	0003948446
V	ZRP1	SYCF	CRM	121059	2016/12/31	1384	2016/01/01	0004182335
V	ZRP1	SYCF	CRM	135647	2015/12/31	956	2015/04/01	0003948433
V	ZRP1	SYCF	CRM	135647	2016/12/31	1384	2016/01/01	0004182362
V	ZRP1	SYCF	CRM	135852	2015/12/31	956	2015/04/01	0003948441
V	ZRP1	SYCF	CRM	135852	2016/12/31	1384	2016/01/01	0004182389
V	ZRP1	SYCF	CRM	136387	2015/12/31	956	2015/04/01	0003948444
V	ZRP1	SYCF	CRM	136387	2016/12/31	1384	2016/01/01	0004182390
V	ZRP1	SYCF	CRM	137740	2015/12/31	956	2015/04/01	0003948426
V	ZRP1	SYCF	CRM	137740	2016/12/31	1384	2016/01/01	0004182391
V	ZRP1	SYCF	CRM	137745	2015/12/31	956	2015/04/01	0003948439
V	ZRP1	SYCF	CRM	137745	2016/12/31	1384	2016/01/01	0004182392
V	ZRP1	SYCF	CRM	138155	2015/12/31	956	2015/04/01	0003948431
V	ZRP1	SYCF	CRM	138155	2016/12/31	1384	2016/01/01	0004182393
V	ZRP1	SYCF	CRM	139210	2015/12/31	956	2015/04/01	0003948423
V	ZRP1	SYCF	CRM	139210	2016/12/31	1384	2016/01/01	0004182394
V	ZRP1	SYCF	CRM	139217	2015/12/31	956	2015/04/01	0003948419
V	ZRP1	SYCF	CRM	139217	2016/12/31	1384	2016/01/01	0004182395
V	ZRP1	SYCF	CRM	139218	2015/12/31	956	2015/04/01	0003948420
V	ZRP1	SYCF	CRM	139218	2016/12/31	1384	2016/01/01	0004182396
V	ZRP1	SYCF	CRM	140802	2015/12/31	956	2015/04/01	0003948447
V	ZRP1	SYCF	CRM	140802	2016/12/31	1384	2016/01/01	0004182397
V	ZRP1	SYCF	CRM	142211	2015/12/31	956	2015/04/01	0003948422
V	ZRP1	SYCF	CRM	142211	2016/12/31	1384	2016/01/01	0004182398
V	ZRP1	SYCF	CRM	142218	2015/12/31	956	2015/04/01	0003948425
V	ZRP1	SYCF	CRM	142218	2016/12/31	1384	2016/01/01	0004182399
V	ZRP1	SYCF	CRM	150571	2015/12/31	956	2015/04/01	0003948445
V	ZRP1	SYCF	CRM	150571	2016/12/31	1384	2016/01/01	0004182400
V	ZRP1	SYCF	CRM	155361	2015/12/31	956	2015/04/01	0003948438
V	ZRP1	SYCF	CRM	155361	2016/12/31	1384	2016/01/01	0004182401
V	ZRP1	SYCF	CRM	157027	2015/12/31	956	2015/04/01	0003948436
V	ZRP1	SYCF	CRM	157027	2016/12/31	1384	2016/01/01	0004182402
V	ZRP1	SYCF	CRM	158255	2015/12/31	956	2015/04/01	0003948449
V	ZRP1	SYCF	CRM	158255	2016/12/31	1384	2016/01/01	0004182403
V	ZRP1	SYCF	CRM	158985	2015/12/31	956	2015/04/01	0003948424
V	ZRP1	SYCF	CRM	158985	2016/12/31	1384	2016/01/01	0004182404
V	ZRP1	SYCF	CRM	161663	2015/12/31	956	2015/04/01	0003948435
V	ZRP1	SYCF	CRM	161663	2016/12/31	1384	2016/01/01	0004182405
V	ZRP1	SYCF	CUR	101813	2015/12/31	962	2015/04/01	0003931209
V	ZRP1	SYCF	CUR	101813	2016/12/31	1388	2016/01/01	0004182589
V	ZRP1	SYCF	CUR	103193	2015/12/31	962	2015/04/01	0003931244
V	ZRP1	SYCF	CUR	103193	2016/12/31	1388	2016/01/01	0004182588
V	ZRP1	SYCF	CUR	103726	2015/12/31	962	2015/04/01	0003931210
V	ZRP1	SYCF	CUR	103726	2016/12/31	1388	2016/01/01	0004182587
V	ZRP1	SYCF	CUR	103866	2015/12/31	962	2015/04/01	0003931214
V	ZRP1	SYCF	CUR	103866	2016/12/31	1388	2016/01/01	0004182586
V	ZRP1	SYCF	CUR	108023	2015/12/31	962	2015/04/01	0003931220
V	ZRP1	SYCF	CUR	108023	2016/12/31	1388	2016/01/01	0004182585
V	ZRP1	SYCF	CUR	109454	2015/12/31	962	2015/04/01	0003931229
V	ZRP1	SYCF	CUR	109454	2016/12/31	1388	2016/01/01	0004182584
V	ZRP1	SYCF	CUR	110697	2015/12/31	962	2015/04/01	0003931221
V	ZRP1	SYCF	CUR	110697	2016/12/31	1388	2016/01/01	0004182583
V	ZRP1	SYCF	CUR	111796	2015/12/31	962	2015/04/01	0003931222
V	ZRP1	SYCF	CUR	111796	2016/12/31	1388	2016/01/01	0004182582
V	ZRP1	SYCF	CUR	111925	2015/12/31	962	2015/04/01	0003931236
V	ZRP1	SYCF	CUR	111925	2016/12/31	1388	2016/01/01	0004182581
V	ZRP1	SYCF	CUR	114202	2015/12/31	962	2015/04/01	0003931225
V	ZRP1	SYCF	CUR	114202	2016/12/31	1388	2016/01/01	0004182580
V	ZRP1	SYCF	CUR	114410	2015/12/31	962	2015/04/01	0003931227
V	ZRP1	SYCF	CUR	114410	2016/12/31	1388	2016/01/01	0004182579
V	ZRP1	SYCF	CUR	114602	2015/12/31	962	2015/04/01	0003931239
V	ZRP1	SYCF	CUR	114602	2016/12/31	1388	2016/01/01	0004182578
V	ZRP1	SYCF	CUR	119789	2015/12/31	962	2015/04/01	0003931233
V	ZRP1	SYCF	CUR	119789	2016/12/31	1388	2016/01/01	0004182577
V	ZRP1	SYCF	CUR	120451	2015/12/31	962	2015/04/01	0003931238
V	ZRP1	SYCF	CUR	120451	2016/12/31	1388	2016/01/01	0004182576
V	ZRP1	SYCF	CUR	121059	2015/12/31	962	2015/04/01	0003931242
V	ZRP1	SYCF	CUR	121059	2016/12/31	1388	2016/01/01	0004182575
V	ZRP1	SYCF	CUR	135647	2015/12/31	962	2015/04/01	0003931228
V	ZRP1	SYCF	CUR	135647	2016/12/31	1388	2016/01/01	0004182574
V	ZRP1	SYCF	CUR	135852	2015/12/31	962	2015/04/01	0003931237
V	ZRP1	SYCF	CUR	135852	2016/12/31	1388	2016/01/01	0004182573
V	ZRP1	SYCF	CUR	136352	2015/12/31	962	2015/04/01	0003931211
V	ZRP1	SYCF	CUR	136352	2016/12/31	1388	2016/01/01	0004182572
V	ZRP1	SYCF	CUR	136387	2015/12/31	962	2015/04/01	0003931240
V	ZRP1	SYCF	CUR	136387	2016/12/31	1388	2016/01/01	0004182571
V	ZRP1	SYCF	CUR	137740	2015/12/31	962	2015/04/01	0003931219
V	ZRP1	SYCF	CUR	137740	2016/12/31	1388	2016/01/01	0004182570
V	ZRP1	SYCF	CUR	137745	2015/12/31	962	2015/04/01	0003931235
V	ZRP1	SYCF	CUR	137745	2016/12/31	1388	2016/01/01	0004182569
V	ZRP1	SYCF	CUR	138155	2015/12/31	962	2015/04/01	0003931226
V	ZRP1	SYCF	CUR	138155	2016/12/31	1388	2016/01/01	0004182568
V	ZRP1	SYCF	CUR	139210	2015/12/31	962	2015/04/01	0003931216
V	ZRP1	SYCF	CUR	139210	2016/12/31	1388	2016/01/01	0004182567
V	ZRP1	SYCF	CUR	139217	2015/12/31	962	2015/04/01	0003931212
V	ZRP1	SYCF	CUR	139217	2016/12/31	1388	2016/01/01	0004182566
V	ZRP1	SYCF	CUR	139218	2015/12/31	962	2015/04/01	0003931213
V	ZRP1	SYCF	CUR	139218	2016/12/31	1388	2016/01/01	0004182565
V	ZRP1	SYCF	CUR	140802	2015/12/31	962	2015/04/01	0003931243
V	ZRP1	SYCF	CUR	140802	2016/12/31	1388	2016/01/01	0004182564
V	ZRP1	SYCF	CUR	141852	2015/12/31	962	2015/04/01	0003931231
V	ZRP1	SYCF	CUR	141852	2016/12/31	1388	2016/01/01	0004182563
V	ZRP1	SYCF	CUR	142211	2015/12/31	962	2015/04/01	0003931215
V	ZRP1	SYCF	CUR	142211	2016/12/31	1388	2016/01/01	0004182562
V	ZRP1	SYCF	CUR	142218	2015/12/31	962	2015/04/01	0003931218
V	ZRP1	SYCF	CUR	142218	2016/12/31	1388	2016/01/01	0004182561
V	ZRP1	SYCF	CUR	149650	2015/12/31	962	2015/04/01	0003931223
V	ZRP1	SYCF	CUR	149650	2016/12/31	1388	2016/01/01	0004182560
V	ZRP1	SYCF	CUR	150571	2015/12/31	962	2015/04/01	0003931241
V	ZRP1	SYCF	CUR	150571	2016/12/31	1388	2016/01/01	0004182559
V	ZRP1	SYCF	CUR	155361	2015/12/31	962	2015/04/01	0003931234
V	ZRP1	SYCF	CUR	155361	2016/12/31	1388	2016/01/01	0004182558
V	ZRP1	SYCF	CUR	157027	2015/12/31	962	2015/04/01	0003931232
V	ZRP1	SYCF	CUR	157027	2016/12/31	1388	2016/01/01	0004182557
V	ZRP1	SYCF	CUR	157875	2015/12/31	962	2015/04/01	0003931208
V	ZRP1	SYCF	CUR	157875	2016/12/31	1388	2016/01/01	0004182556
V	ZRP1	SYCF	CUR	157886	2015/12/31	962	2015/04/01	0003931245
V	ZRP1	SYCF	CUR	157886	2016/12/31	1388	2016/01/01	0004182555
V	ZRP1	SYCF	CUR	158985	2015/12/31	962	2015/04/01	0003931217
V	ZRP1	SYCF	CUR	158985	2016/12/31	1388	2016/01/01	0004182554
V	ZRP1	SYCF	CUR	159393	2015/12/31	962	2015/04/01	0003931224
V	ZRP1	SYCF	CUR	159393	2016/12/31	1388	2016/01/01	0004182553
V	ZRP1	SYCF	CUR	161663	2015/12/31	962	2015/04/01	0003931230
V	ZRP1	SYCF	CUR	161663	2016/12/31	1388	2016/01/01	0004182552
V	ZRP1	SYCF	GCR	101813	2015/12/31	974	2015/04/01	0003931583
V	ZRP1	SYCF	GCR	101813	2016/12/31	1397	2016/01/01	0004182779
V	ZRP1	SYCF	GCR	103726	2015/12/31	974	2015/04/01	0003931584
V	ZRP1	SYCF	GCR	103726	2016/12/31	1397	2016/01/01	0004182780
V	ZRP1	SYCF	GCR	103866	2015/12/31	974	2015/04/01	0003931587
V	ZRP1	SYCF	GCR	103866	2016/12/31	1397	2016/01/01	0004182781
V	ZRP1	SYCF	GCR	108023	2015/12/31	974	2015/04/01	0003931593
V	ZRP1	SYCF	GCR	108023	2016/12/31	1397	2016/01/01	0004182782
V	ZRP1	SYCF	GCR	109454	2015/12/31	974	2015/04/01	0003931600
V	ZRP1	SYCF	GCR	109454	2016/12/31	1397	2016/01/01	0004182783
V	ZRP1	SYCF	GCR	110697	2015/12/31	974	2015/04/01	0003931594
V	ZRP1	SYCF	GCR	110697	2016/12/31	1397	2016/01/01	0004182784
V	ZRP1	SYCF	GCR	111796	2015/12/31	974	2015/04/01	0003931595
V	ZRP1	SYCF	GCR	111796	2016/12/31	1397	2016/01/01	0004182785
V	ZRP1	SYCF	GCR	114202	2015/12/31	974	2015/04/01	0003931596
V	ZRP1	SYCF	GCR	114202	2016/12/31	1397	2016/01/01	0004182786
V	ZRP1	SYCF	GCR	114410	2015/12/31	974	2015/04/01	0003931598
V	ZRP1	SYCF	GCR	114410	2016/12/31	1397	2016/01/01	0004182787
V	ZRP1	SYCF	GCR	114602	2015/12/31	974	2015/04/01	0003931604
V	ZRP1	SYCF	GCR	114602	2016/12/31	1397	2016/01/01	0004182788
V	ZRP1	SYCF	GCR	120451	2015/12/31	974	2015/04/01	0003931603
V	ZRP1	SYCF	GCR	120451	2016/12/31	1397	2016/01/01	0004182789
V	ZRP1	SYCF	GCR	121059	2015/12/31	974	2015/04/01	0003931607
V	ZRP1	SYCF	GCR	121059	2016/12/31	1397	2016/01/01	0004182790
V	ZRP1	SYCF	GCR	135647	2015/12/31	974	2015/04/01	0003931599
V	ZRP1	SYCF	GCR	135647	2016/12/31	1397	2016/01/01	0004182791
V	ZRP1	SYCF	GCR	135852	2015/12/31	974	2015/04/01	0003931602
V	ZRP1	SYCF	GCR	135852	2016/12/31	1397	2016/01/01	0004182792
V	ZRP1	SYCF	GCR	136387	2015/12/31	974	2015/04/01	0003931605
V	ZRP1	SYCF	GCR	136387	2016/12/31	1397	2016/01/01	0004182793
V	ZRP1	SYCF	GCR	137740	2015/12/31	974	2015/04/01	0003931592
V	ZRP1	SYCF	GCR	137740	2016/12/31	1397	2016/01/01	0004182794
V	ZRP1	SYCF	GCR	138155	2015/12/31	974	2015/04/01	0003931597
V	ZRP1	SYCF	GCR	138155	2016/12/31	1397	2016/01/01	0004182795
V	ZRP1	SYCF	GCR	139210	2015/12/31	974	2015/04/01	0003931589
V	ZRP1	SYCF	GCR	139210	2016/12/31	1397	2016/01/01	0004182796
V	ZRP1	SYCF	GCR	139217	2015/12/31	974	2015/04/01	0003931585
V	ZRP1	SYCF	GCR	139217	2016/12/31	1397	2016/01/01	0004182797
V	ZRP1	SYCF	GCR	139218	2015/12/31	974	2015/04/01	0003931586
V	ZRP1	SYCF	GCR	139218	2016/12/31	1397	2016/01/01	0004182798
V	ZRP1	SYCF	GCR	140802	2015/12/31	974	2015/04/01	0003931608
V	ZRP1	SYCF	GCR	140802	2016/12/31	1397	2016/01/01	0004182799
V	ZRP1	SYCF	GCR	142211	2015/12/31	974	2015/04/01	0003931588
V	ZRP1	SYCF	GCR	142211	2016/12/31	1397	2016/01/01	0004182800
V	ZRP1	SYCF	GCR	142218	2015/12/31	974	2015/04/01	0003931591
V	ZRP1	SYCF	GCR	142218	2016/12/31	1397	2016/01/01	0004182801
V	ZRP1	SYCF	GCR	150571	2015/12/31	974	2015/04/01	0003931606
V	ZRP1	SYCF	GCR	150571	2016/12/31	1397	2016/01/01	0004182802
V	ZRP1	SYCF	GCR	158985	2015/12/31	974	2015/04/01	0003931590
V	ZRP1	SYCF	GCR	158985	2016/12/31	1397	2016/01/01	0004182803
V	ZRP1	SYCF	GCR	161663	2015/12/31	974	2015/04/01	0003931601
V	ZRP1	SYCF	GCR	161663	2016/12/31	1397	2016/01/01	0004182804
V	ZRP1	SYCF	GMD	101813	2015/12/31	974	2015/04/01	0003931609
V	ZRP1	SYCF	GMD	101813	2016/12/31	1397	2016/01/01	0004182805
V	ZRP1	SYCF	GMD	103726	2015/12/31	974	2015/04/01	0003931610
V	ZRP1	SYCF	GMD	103726	2016/12/31	1397	2016/01/01	0004182806
V	ZRP1	SYCF	GMD	103866	2015/12/31	974	2015/04/01	0003931613
V	ZRP1	SYCF	GMD	103866	2016/12/31	1397	2016/01/01	0004182807
V	ZRP1	SYCF	GMD	108023	2015/12/31	974	2015/04/01	0003931619
V	ZRP1	SYCF	GMD	108023	2016/12/31	1397	2016/01/01	0004182808
V	ZRP1	SYCF	GMD	109454	2015/12/31	974	2015/04/01	0003931626
V	ZRP1	SYCF	GMD	109454	2016/12/31	1397	2016/01/01	0004182809
V	ZRP1	SYCF	GMD	110697	2015/12/31	974	2015/04/01	0003931620
V	ZRP1	SYCF	GMD	110697	2016/12/31	1397	2016/01/01	0004182810
V	ZRP1	SYCF	GMD	111796	2015/12/31	974	2015/04/01	0003931621
V	ZRP1	SYCF	GMD	111796	2016/12/31	1397	2016/01/01	0004182811
V	ZRP1	SYCF	GMD	114202	2015/12/31	974	2015/04/01	0003931622
V	ZRP1	SYCF	GMD	114202	2016/12/31	1397	2016/01/01	0004182812
V	ZRP1	SYCF	GMD	114410	2015/12/31	974	2015/04/01	0003931624
V	ZRP1	SYCF	GMD	114410	2016/12/31	1397	2016/01/01	0004182813
V	ZRP1	SYCF	GMD	114602	2015/12/31	974	2015/04/01	0003931630
V	ZRP1	SYCF	GMD	114602	2016/12/31	1397	2016/01/01	0004182814
V	ZRP1	SYCF	GMD	120451	2015/12/31	974	2015/04/01	0003931629
V	ZRP1	SYCF	GMD	120451	2016/12/31	1397	2016/01/01	0004182815
V	ZRP1	SYCF	GMD	121059	2015/12/31	974	2015/04/01	0003931633
V	ZRP1	SYCF	GMD	121059	2016/12/31	1397	2016/01/01	0004182816
V	ZRP1	SYCF	GMD	135647	2015/12/31	974	2015/04/01	0003931625
V	ZRP1	SYCF	GMD	135647	2016/12/31	1397	2016/01/01	0004182817
V	ZRP1	SYCF	GMD	135852	2015/12/31	974	2015/04/01	0003931628
V	ZRP1	SYCF	GMD	135852	2016/12/31	1397	2016/01/01	0004182758
V	ZRP1	SYCF	GMD	136387	2015/12/31	974	2015/04/01	0003931631
V	ZRP1	SYCF	GMD	136387	2016/12/31	1397	2016/01/01	0004182757
V	ZRP1	SYCF	GMD	137740	2015/12/31	974	2015/04/01	0003931618
V	ZRP1	SYCF	GMD	137740	2016/12/31	1397	2016/01/01	0004182756
V	ZRP1	SYCF	GMD	138155	2015/12/31	974	2015/04/01	0003931623
V	ZRP1	SYCF	GMD	138155	2016/12/31	1397	2016/01/01	0004182755
V	ZRP1	SYCF	GMD	139210	2015/12/31	974	2015/04/01	0003931615
V	ZRP1	SYCF	GMD	139210	2016/12/31	1397	2016/01/01	0004182754
V	ZRP1	SYCF	GMD	139217	2015/12/31	974	2015/04/01	0003931611
V	ZRP1	SYCF	GMD	139217	2016/12/31	1397	2016/01/01	0004182753
V	ZRP1	SYCF	GMD	139218	2015/12/31	974	2015/04/01	0003931612
V	ZRP1	SYCF	GMD	139218	2016/12/31	1397	2016/01/01	0004182752
V	ZRP1	SYCF	GMD	140802	2015/12/31	974	2015/04/01	0003931634
V	ZRP1	SYCF	GMD	140802	2016/12/31	1397	2016/01/01	0004182751
