Item Num,Item Description,Material Status,OH Qty,OH Cost,Landed Cost,Excess 6 Mo.,Excess 6M C,Gr.Req.6Mo,Gr.Req.6M C,MOQ,Gr.Req.7Mo,Gr.Req.7M C,GrReg7-12less,Hist 6 Mo,Hist 6M CST,Hist 12 Mo,Hist 12M CS,Merc Type,Product Hierarchy,Brand,Category,Sub-Category,ABC,Ticketed For,MSRP,MAP,SAP,New MSRP,MSSP,Tckt Prc,Plant,Inner Pack,Master Pack,Catlg Prc,Profit Ctr,MRP Controller,Sfty Ind.,Sfty wkdays,UPC #,Excess 9 Mo.,Excess 9M C,Gr.Req.9Mo,Gr.Req.9M C,Material Text1,Material Text2,Material Text3,Material Text4,Material Text5,Material Text6,Material Text7,XDst Status,Mate
10977600,PFZ WNTBR PIE PLATE WITH PIE B,10,350,1883,5.38,269,1447.22,81,435.78,0,70,0,70,118,635.15,118,635.15,OSS,PFALTZGRAFF BAKEWARE CERAMIC,PFALTZGRAFF,BAKEWARE,CERAMIC,C,9999,0,0,0,40,19.99,0,1000,0,4,10,40040,550,,0,25398677122,227,1221.26,123,661.74,,,,,,,,,ZITM
629M0600,PFZ SLKRS ROUND CENTERPIECE,10,201,1680.36,8.36,173,1446.28,28,234.08,0,84,0,84,114,953.04,153,1279.2,,PFALTZGRAFF HOME DECOR GIFTWARE,PFALTZGRAFF,HOME DECOR,GIFTWARE,C,9999,0,0,0,14.99,57.5,0,1000,0,4,20,40040,550,,0,25398914548,142,1187.12,59,493.24,,,,,,,,,ZITM
5124107,FW PRO BASTING SPOON SS HANDLE,10,1506,1445.76,0.96,1506,1445.76,0,0,0,0,0,0,2016,1935.36,2490,2390.4,OSH,FARBERWARE GADGETS KITCHEN TOOLS,FARBERWARE,GADGETS,KITCHEN TOOLS,C,,0,0,7.99,9.99,0,0,1000,3,36,4,40005,402,1,0,24131266593,1506,1445.76,0,0,,,,,,,,,ZITM
5070178,MS PIE SERVER BLACK,10,2145,3131.7,1.46,990,1445.4,1155,1686.3,0,0,0,0,3273,4810.2,6459,9641.4,OSH,MARTHA STEWART GADGETS,MARTHA STEWART,GADGETS,,C,542,0,0,0,9.99,0,9.99,1000,3,36,3.45,40005,403,1,0,24131126033,990,1445.4,1155,1686.3,,,,,,,,,ZITM
5168084,FW 8X10 LATTICE BRD 3.5 INCH R,10,870,2540.4,2.92,495,1445.4,375,1095,3000,0,0,    3000.000-,630,1839.6,630,1839.6,OSS,FARBERWARE BOARDS POLY,FARBERWARE,BOARDS,POLY,C,,0,0,9.99,14,0,0,1000,3,6,5.5,40010,301,1,0,45908078607,495,1445.4,375,1095,,,,,,,,,ZITM
5174724,FW PRO BRISTLE BOTTLE BRUSH GR,10,1416,1444.32,1.02,1416,1444.32,0,0,0,0,0,0,480,489.6,480,489.6,OSH,FARBERWARE SINKWARE SINK ACCESSORIES,FARBERWARE,SINKWARE,SINK ACCESSORIES,C,4070,0,0,3.5,4.99,0,0,1000,3,24,2.5,40005,606,1,0,24131341320,1416,1444.32,0,0,,,,,,,,,ZITM
5118871,SMLIV 8IN CERAMIC INT NS FRY P,10,343,1444.03,4.21,343,1444.03,0,0,1500,0,0,    1500.000-,0,0,192,595.2,OSH,PRIVATE LABEL COOKWARE ALUM NS,PRIVATE LABEL,COOKWARE,ALUM NS,C,2202,0,0,14.99,19.99,0,0,1000,0,6,8.68,40020,303,1,0,41520028273,343,1444.03,0,0,,,,,,,,,ZITM
43700300,PFZ PSTBL SALAD PLATE,10,669,1886.58,2.82,512,1443.84,157,442.74,0,276,0,276,260,732.25,526,1482.37,OSS,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,C,9999,0,0,0,17.5,11.99,0,1000,0,4,6,25100,501,,0,25398616541,393,1108.26,276,778.32,,,,,,,,,ZITM
5154296,PFZ ORCHARD GROVE 10.5IN DINNE,10,594,1823.58,3.07,470,1442.9,124,380.68,600,20,0,     580.000-,7,21.53,10,30.74,OSS,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,19,12.99,0,1000,4,24,6.5,25100,501,,0,25398136018,458,1406.06,136,417.52,,,,,,,,,ZITM
5116459,FW CL MEAT PCKG 12IN BAMBOO SK,40,4243,1442.62,0.34,4243,1442.62,0,0,0,0,0,0,4037,1372.58,4901,1666.23,OSH,FARBERWARE GADGETS MEAT ITEMS,FARBERWARE,GADGETS,MEAT ITEMS,C,,0,0,1.99,2.99,0,0,1000,3,36,1,40005,402,,0,24131247707,4243,1442.62,0,0,,,,,,,,,ZITM
5081687,FW CL2 NON-STICK MASHER,10,6972,4810.68,0.69,2089,1441.41,4883,3369.27,0,6450,0,6450,6806,4756.62,16596,11679.06,OSH,FARBERWARE GADGETS KITCHEN TOOLS,FARBERWARE,GADGETS,KITCHEN TOOLS,B,,0,3.49,3.49,4.99,3.49,0,1000,3,72,1.75,40005,402,,0,24131161560,0,0,8066,5565.54,,,,,,,,,ZITM
5080932,GEM GLS MULTI FUNCT BUTTR DISH,10,250,1740,6.96,207,1440.72,43,299.28,0,59,0,59,98,679.4,354,2439.24,CDU,GEMCO GLASS HOUSEHOLD,GEMCO,GLASS,HOUSEHOLD,C,,0,0,23.96,23.96,23.96,0,1000,0,1,12,40005,201,1,0,24131159772,159,1106.64,91,633.36,,,,,,,,,ZITM
7201461,PED AND BD CORRUGATE FILLER,10,3445,1440.01,0.418,3445,1440.01,0,0,1000,0,0,    1000.000-,0,0,0,0,PKG,PEDRINI BAKEWARE METAL,PEDRINI,BAKEWARE,METAL,C,9999,0,0,0,0,0,0,1000,0,50,0,40020,801,1,0,15388033335,3445,1440.01,0,0,,,,,,,,,ZACC
90116-68,FW ANGLE MOUNT BUCKET HOLDER -,40,360,1440,4,360,1440,0,0,0,0,0,0,0,0,0,0,CPT,FARBERWARE PACKAGING,FARBERWARE,PACKAGING,,C,,0,0,0,0,0,0,1000,0,12,10,40005,801,,0,24131034727,360,1440,0,0,,,,,,,,,ZACC
5170370,FW CW SIL TURNER WITH WOODEN H,10,1323,1812.51,1.37,1051,1439.87,272,372.64,3000,0,0,    3000.000-,144,184.32,144,184.32,OSH,FARBERWARE GADGETS KITCHEN TOOLS,FARBERWARE,GADGETS,KITCHEN TOOLS,C,,0,0,4.99,6.99,0,0,1000,3,36,2.5,40005,406,1,0,24131334124,1051,1439.87,272,372.64,,,,,,,,,ZITM
5081764,FW PRO2 SCOOP COLANDER BLACK,10,1638,2031.12,1.24,1160,1438.4,478,592.72,0,170,0,170,1635,2035.56,3179,3980.68,OSH,FARBERWARE GADGETS STRAINING,FARBERWARE,GADGETS,STRAINING,C,,0,0,7.99,7.99,7.99,0,1000,4,24,4,40005,402,,0,24131162871,1056,1309.44,582,721.68,,,,,,,,,ZITM
5170362,FW CW SIL TURNER WTH WOODEN HA,10,1323,1812.51,1.37,1048,1435.76,275,376.75,3000,0,0,    3000.000-,144,184.32,144,184.32,OSH,FARBERWARE GADGETS KITCHEN TOOLS,FARBERWARE,GADGETS,KITCHEN TOOLS,C,,0,0,4.99,6.99,0,0,1000,3,36,2.5,40005,406,1,0,24131334117,1048,1435.76,275,376.75,,,,,,,,,ZITM
7207244,GUY WALGREENS PWP TRAY,10,358,1435.58,4.01,358,1435.58,0,0,3000,0,0,    3000.000-,1,4.01,1,4.01,CPT,GUY FIERI ACCESSORIES,GUY FIERI,ACCESSORIES,,C,,0,0,0,0,0,0,1000,0,20,0,40005,801,1,0,24131280759,358,1435.58,0,0,,,,,,,,,ZACC
5129956,MO BOTTLE OPENER,10,3728,3280.64,0.88,1628,1432.64,2100,1848,3000,1464,0,    1536.000-,2020,1777.63,3251,2897.8,OSH,MOSSY OAK GADGETS BARWARE,MOSSY OAK,GADGETS,BARWARE,C,,0,0,0,5.99,0,0,1000,3,72,3,40005,607,1,0,24131277988,740,651.2,2988,2629.44,,,,,,,,,ZITM
5125848,PFZ DELANEY 11.5IN DINNER PLAT,10,866,2251.6,2.6,550,1430,316,821.6,1000,303,0,     697.000-,269,700.01,517,1345.25,OSS,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,14.5,9.99,0,1000,6,18,5,25100,501,,0,25398112906,392,1019.2,474,1232.4,,,,,,,,,ZITM
61FNQ602G,FN PANCAKE BATTER DISPENSER,10,1398,1859.34,1.33,1074,1428.42,324,430.92,7500,0,0,    7500.000-,6090,8099.7,6090,8099.7,OSH,FOOD NETWORK GADGETS TOOLS,FOOD NETWORK,GADGETS,TOOLS,C,661,0,0,0,0,0,14.99,1000,3,36,0,40005,353,1,0,24131333707,1074,1428.42,324,430.92,,,,,,,,,ZITM
5108568,PFZ FILIGREE 8.5IN SQUARE SALA,10,1248,2084.16,1.67,855,1427.85,393,656.31,1200,682,0,     518.000-,691,1143.29,1160,1884.31,OSS,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,11.5,7.99,0,1000,0,8,4,25100,501,,0,25398101405,611,1020.37,637,1063.79,,,,,,,,,ZITM
5099630,SAV ICE CREAM SCOOP RAVEN,40,388,1427.84,3.68,388,1427.84,0,0,2400,0,0,    2400.000-,166,611.64,417,1540.34,BXD,SAVORA GADGETS ICE CREAM,SAVORA,GADGETS,ICE CREAM,C,,0,0,0,14.99,14.99,0,1000,3,6,4.9,40076,309,,0,24131215348,388,1427.84,0,0,,,,,,,,,ZITM
LB10-BBW,GOURMET GETAWAY MINI SNACK TOT,10,2772,8620.92,3.11,459,1427.49,2313,7193.43,1008,1875,0,867,1286,3992.52,4188,12960.3,BXD,BUILT LUNCH BAG,BUILT,LUNCH,BAG,B,9999,0,0,0,14.99,0,0,1000,6,24,7.5,40075,609,,0,8.44983E+11,0,0,3626,11276.86,,,,,,,,,ZITM
5100533,FW CL BROWNIE CUTTER SS HANDLE,40,2162,1426.92,0.66,2162,1426.92,0,0,0,0,0,0,1,0.66,4,2.64,OSH,FARBERWARE GADGETS BAKING ITEMS,FARBERWARE,GADGETS,BAKING ITEMS,C,,0,0,0,5.99,4.99,0,1000,3,36,2.5,40005,402,,0,24131208661,2162,1426.92,0,0,,,,,,,,,ZITM
5124102,FW COLR SPAT FLORAL PLUM HANDL,40,1698,1426.32,0.84,1698,1426.32,0,0,0,0,0,0,1339,1124.76,1342,1127.28,OSH,FARBERWARE GADGETS BAKING ITEMS,FARBERWARE,GADGETS,BAKING ITEMS,C,,0,0,6.99,8.99,0,0,1000,3,36,3.5,40005,402,,0,24131266548,1698,1426.32,0,0,,,,,,,,,ZITM
5119829,FW CL 6IN DRIP PAN PLUG IN CHR,10,3071,2548.93,0.83,1711,1420.13,1360,1128.8,0,896,0,896,2739,2269.05,2749,2277.35,OSH,FARBERWARE GADGETS RANGE TOP,FARBERWARE,GADGETS,RANGE TOP,C,,0,0,4.99,5.99,0,0,1000,3,36,2.5,40005,402,1,0,24131257164,1247,1035.01,1824,1513.92,,,,,,,,,ZITM
5118860,SMLIV 8IN FRYPAN STAINLESS STE,40,348,1419.84,4.08,348,1419.84,0,0,1,0,0,       1.000-,0,0,1,4.04,OSH,PRIVATE LABEL COOKWARE SS SGL WALL,PRIVATE LABEL,COOKWARE,SS SGL WALL,C,2202,0,0,14.99,24.98,0,0,1000,0,6,8.25,40020,303,,0,41520028211,348,1419.84,0,0,,,,,,,,,ZITM
5152566,PFZE TAOS OVERSIZED MUG OS,10,1317,2541.81,1.93,735,1418.55,582,1123.26,1000,520,0,     480.000-,457,882.01,699,1349.07,OSS,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,14.5,9.99,0,1000,0,8,5,25100,501,,0,25398134281,465,897.45,852,1644.36,,,,,,,,,ZITM
5126036,MKSA GB 4PC DIPPING SET W SLAT,10,574,1544.06,2.69,527,1417.63,47,126.43,500,90,0,     410.000-,69,185.61,102,274.55,MLR,MIKASA-DTC SERVEWARE CASUAL DINNE,MIKASA-DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,22,14.99,0,1000,0,18,7.5,25100,501,,0,25398113415,509,1369.21,65,174.85,,,,,,,,,ZITM
5054144,MS SLOTTED TURNER NYLON HEAD B,10,2670,3764.7,1.41,1005,1417.05,1665,2347.65,0,0,0,0,4008,5680.59,8747,12552.14,OSH,MARTHA STEWART GADGETS,MARTHA STEWART,GADGETS,,C,542,7.99,0,0,8.99,0,8.99,1000,3,36,3.07,40005,403,1,0,24131106042,1005,1417.05,1665,2347.65,,,,,,,,,ZITM
5161193,SMLIV ALUM 10INCH UNIVERSAL LI,10,2714,5238.02,1.93,734,1416.62,1980,3821.4,600,900,0,300,1486,2867.98,2986,5717.98,OSS,PRIVATE LABEL COOKWARE ALUM,PRIVATE LABEL,COOKWARE,ALUM,B,2202,0,0,18.84,11.59,0,0,1000,0,6,6.53,40020,303,1,0,41520057013,0,0,2880,5558.4,,,,,,,,,ZITM
5124024,PFZ FOOTBALL 14IN CHIP N DIP,10,193,1725.42,8.94,158,1412.52,35,312.9,600,99,0,     501.000-,135,1206.9,159,1420.42,BXD,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,58,39.99,0,1000,0,6,20,25100,501,,0,25398112296,101,902.94,92,822.48,,,,,,,,,ZITM
5078383,JCP COOKS BAMBOO SILICONE TURN,21,974,1412.3,1.45,974,1412.3,0,0,0,0,0,0,0,0,3420,4959,OSH,PRIVATE LABEL GADGETS KITCHEN TOOLS,PRIVATE LABEL,GADGETS,KITCHEN TOOLS,C,664,0,0,0,6,0,6,1000,6,36,2.8,40005,402,,0,24131145737,974,1412.3,0,0,,,,,,,,,ZITM
KR038OHOBT,KA NYLON COOKIE BROWNIE LFT BL,21,5232,5493.6,1.05,1344,1411.2,3888,4082.4,3600,0,0,    3600.000-,12792,13514.04,26928,28780.92,OSH,KITCHENAID GADGETS KITCHEN TOOLS,KITCHENAID,GADGETS,KITCHEN TOOLS,C,,0,0,6.99,6.99,0,0,1000,3,12,3.1,40005,453,1,0,24131298648,1344,1411.2,3888,4082.4,,,,,,,,,ZITM
5074058,FW WAVE EDGE 8 IN CHEF IN CLEA,10,1740,2488.2,1.43,986,1409.98,754,1078.22,0,206,0,206,5171,7405.62,8834,12744.73,OSH,FARBERWARE CUTLERY,FARBERWARE,CUTLERY,,C,1879,0,0,7.99,10,0,0,1000,6,12,4,40010,604,,0,45908039332,861,1231.23,879,1256.97,,,,,,,,,ZITM
5129517,PFZE GALAXY BLUE 12IN ROUND PL,10,493,2179.06,4.42,319,1409.98,174,769.08,800,264,0,     536.000-,305,1349.78,530,2373.52,OSS,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,29,19.99,0,1000,0,2,10,25100,501,,0,25398114443,235,1038.7,258,1140.36,,,,,,,,,ZITM
5147557,PFZ MERISELLA SALT AND PEPPER,10,669,1592.22,2.38,592,1408.96,77,183.26,800,27,0,     773.000-,30,71.4,113,269.27,BXD,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,21.5,14.99,0,1000,0,24,7.5,25100,501,,0,25398130481,576,1370.88,93,221.34,,,,,,,,,ZITM
99101-16,MASTER CARTON 16 X 14 X12 1/8,10,1600,1406.4,0.879,1600,1406.4,0,0,0,0,0,0,0,0,0,0,PKG,MISC GADGETS,MISC,GADGETS,,C,,0,0,0,0,0,0,1000,0,20,0,40005,801,1,0,24131099979,1600,1406.4,0,0,,,,,,,,,ZITM
628990,PFZ VILLG 14OZ COFFEE MUG,10,1197,2561.58,2.14,657,1405.98,540,1155.6,0,600,0,600,650,1391,1351,2834.59,OSS,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,14.5,9.99,0,1000,0,12,5,25100,501,,0,25398150830,384,821.76,813,1739.82,,,,,,,,,ZITM
5150392,FW EZ ANGLE BOLSTER SHARPENING,10,1211,1404.76,1.16,1211,1404.76,0,0,1500,0,0,    1500.000-,1,1.16,1,1.16,OSH,FARBERWARE CUTLERY SHARPENERS,FARBERWARE,CUTLERY,SHARPENERS,C,,0,0,7.99,9.99,0,0,1000,3,12,4,40010,604,1,0,45908077372,1211,1404.76,0,0,,,,,,,,,ZITM
5111882,BA CS .6MM 6 CUP POPOVER PAN,10,753,2387.01,3.17,443,1404.31,310,982.7,0,273,0,273,379,1201.43,566,1794.97,OSS,BAKERS ADVANTAGE BAKEWARE METAL,BAKERS ADVANTAGE,BAKEWARE,METAL,C,,0,0,14.99,19.99,0,0,1000,0,6,6.75,40020,302,1,0,15388045130,326,1033.42,427,1353.59,,,,,,,,,ZITM
5109818,PFZ ANTIQUE TROSE 16IN OVAL PL,21,281,1663.52,5.92,237,1403.04,44,260.48,600,62,0,     538.000-,72,426.24,161,953.12,BXD,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,43,29.99,0,1000,0,6,15,25100,501,,0,25398102594,213,1260.96,68,402.56,,,,,,,,,ZITM
5136219,16OZ MUG YELLOW SW S4 RMLR WM.,10,282,1660.98,5.89,238,1401.82,44,259.16,400,50,0,     350.000-,65,385.73,89,527.17,MLR,PRIVATE LABEL DINNERWARE,PRIVATE LABEL,DINNERWARE,,C,2350,0,0,0,29.99,17.99,0,1000,0,1,12.5,40040,551,,0,25398119608,208,1225.12,74,435.86,,,,,,,,,ZITM
5159260,LC CAFETIERE REPLACEMENT BKR 8,10,788,1851.8,2.35,596,1400.6,192,451.2,1000,140,0,     860.000-,220,518.21,220,518.21,BXD,LA CAFETIERE COFFEE/TEA ACCESSORIES,LA CAFETIERE,COFFEE/TEA,ACCESSORIES,C,,0,0,0,15.99,0,0,1000,0,6,8,40025,610,1,0,5.01156E+12,512,1203.2,276,648.6,,,,,,,,,ZITM
7204066,FW COLORFUL FRUIT LITHO BASE,10,185,1400.45,7.57,185,1400.45,0,0,500,0,0,     500.000-,0,0,0,0,CPT,FARBERWARE CUTLERY,FARBERWARE,CUTLERY,,C,,0,0,0,0,0,0,1000,0,5,0,40010,801,1,0,45908047177,185,1400.45,0,0,,,,,,,,,ZACC
LEX00000,LC LEXI BONE CHINA CAFETIERE 4,10,100,1489,14.89,94,1399.66,6,89.34,1002,30,0,     972.000-,24,357.36,32,476.48,BXD,LA CAFETIERE COFFEE/TEA COFFEE,LA CAFETIERE,COFFEE/TEA,COFFEE,C,9999,0,0,0,49.99,0,0,1000,0,6,25,40025,610,1,0,5.01156E+12,76,1131.64,24,357.36,,,,,,,,,ZITM
5110533,MKSA DAHLIA 4.5IN SMALL FOOTED,21,461,1548.96,3.36,416,1397.76,45,151.2,3000,0,0,    3000.000-,150,504,664,2229,BXD,MIKASA GIFTWARE BOWLS,MIKASA,GIFTWARE,BOWLS,C,,0,0,0,22,14.99,0,1000,0,8,7.5,40050,506,,0,8.85991E+11,416,1397.76,45,151.2,,,,,,,,,ZITM
5107018,DFL PRO TRAP DOOR COLANDER PLA,10,504,1547.28,3.07,455,1396.85,49,150.43,3600,30,0,    3570.000-,198,607.86,657,2016.99,OSS,DESIGN FOR LIVING GADGETS,DESIGN FOR LIVING,GADGETS,,C,,0,0,14.99,14.99,14.99,0,1000,0,4,7.5,40005,608,1,0,24131225248,441,1353.87,63,193.41,,,,,,,,,ZITM
5120841,REO MASHER PURPLE,10,1070,2461,2.3,607,1396.1,463,1064.9,3600,568,0,    3032.000-,881,2026.3,979,2251.7,OSH,REO GADGETS KITCHEN TOOLS,REO,GADGETS,KITCHEN TOOLS,C,,0,0,0,12.99,12.99,0,1000,3,36,6.5,40005,607,1,0,24131262335,274,630.2,796,1830.8,,,,,,,,,ZITM
5147925,PFZE RUSTIC LEAVES SALT N PEPP,10,736,1854.72,2.52,554,1396.08,182,458.64,1000,139,0,     861.000-,146,367.47,269,677.59,BXD,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,21.5,14.99,0,1000,0,6,7.5,25100,501,,0,25398131327,488,1229.76,248,624.96,,,,,,,,,ZITM
5120528,SAV POURER STOPPER CRIMSON,10,610,1695.8,2.78,501,1392.78,109,303.02,2400,98,0,    2302.000-,356,989.68,954,2652.12,BXD,SAVORA GADGETS BARWARE,SAVORA,GADGETS,BARWARE,C,,0,0,0,14.99,14.99,0,1000,3,6,7.5,40076,309,1,0,24131259502,451,1253.78,159,442.02,,,,,,,,,ZITM
5153490,FW FRESH LEMON SQUEEZER YELLOW,10,2543,6357.5,2.5,557,1392.5,1986,4965,0,1460,0,1460,325,812.5,1165,2912.5,OSH,FARBERWARE GADGETS FRUIT & VEG,FARBERWARE,GADGETS,FRUIT & VEG,B,1724,0,0,7.99,9.99,0,0,1000,3,12,4,40005,453,1,0,24131311828,0,0,2841,7102.5,,,,,,,,,ZITM
5121490,FW WM DIGITAL PROBE THERMOMETE,40,317,1391.63,4.39,317,1391.63,0,0,5000,0,0,    5000.000-,161,706.79,210,921.9,OSH,FARBERWARE GADGETS MEAT ITEMS,FARBERWARE,GADGETS,MEAT ITEMS,C,568,0,0,14.97,14.97,0,0,1000,0,8,10,40005,253,,0,24131263523,317,1391.63,0,0,,,,,,,,,ZITM
5148631,FW CW MINI LADLE RED,10,2550,1887,0.74,1880,1391.2,670,495.8,2000,250,0,    1750.000-,520,387.3,557,423.93,PKG,FARBERWARE GADGETS KITCHEN TOOLS,FARBERWARE,GADGETS,KITCHEN TOOLS,C,,0,0,0,3.99,0,0,1000,6,72,2,40005,406,1,0,24131304714,1730,1280.2,820,606.8,,,,,,,,,ZITM
5116398,MKSA PALAZZO 9IN CRYSTAL BOWL,10,1504,10979.2,7.3,190,1387,1314,9592.2,1,1116,0,1115,923,6737.9,2039,14866.88,BXD,MIKASA GIFTWARE BOWLS,MIKASA,GIFTWARE,BOWLS,B,,0,0,0,58,39.99,0,1000,0,4,20,40050,506,,0,8.85991E+11,0,0,1960,14308,,,,,,,,,ZITM
5070496,FW PRO2 SLOTTED TURNER,10,20216,15566.32,0.77,1801,1386.77,18415,14179.55,2400,11879,0,9479,21784,16940.1,51508,40669.83,OSH,FARBERWARE GADGETS KITCHEN TOOLS,FARBERWARE,GADGETS,KITCHEN TOOLS,A,,0,0,4.99,5.99,4.99,0,1000,3,48,2.5,40005,402,,0,24131126606,0,0,26517,20418.09,,,,,,,,,ZITM
5144559,PFZE RUSTIC LEAVES 8.5IN SQ SA,10,1180,1793.6,1.52,912,1386.24,268,407.36,2000,230,0,    1770.000-,189,288.08,527,801.84,OSS,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,C,,0,0,0,14.5,9.99,0,1000,0,8,5,25100,501,,0,25398128907,787,1196.24,393,597.36,,,,,,,,,ZITM
5151057,BA TGT BS S6 CUPCAKE STANDS PA,21,5745,2929.95,0.51,2713,1383.63,3032,1546.32,5000,0,0,    5000.000-,3204,1642.32,9024,4668.72,OSH,BAKERS ADVANTAGE GADGETS CUPCAKE ACC,BAKERS ADVANTAGE,GADGETS,CUPCAKE ACC,C,1724,0,0,2.99,2.99,0,0,1000,3,12,1.5,40005,453,,0,24131308149,2713,1383.63,3032,1546.32,,,,,,,,,ZITM
5129547,PFZE GALAXY RED 2QT VEGETABLE,10,464,2264.32,4.88,283,1381.04,181,883.28,800,327,0,     473.000-,368,1794.7,600,2900.79,OSS,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,29,19.99,0,1000,0,2,10,25100,501,,0,25398114504,167,814.96,297,1449.36,,,,,,,,,ZITM
5138545,FW PRO SS FINE ZESTER GRATER L,10,2220,3751.8,1.69,817,1380.73,1403,2371.07,0,0,0,0,3390,5763.76,7805,13445.86,OSH,FARBERWARE GADGETS GRATERS,FARBERWARE,GADGETS,GRATERS,C,,0,0,9.99,9.99,0,0,1000,4,24,5,40005,402,1,0,24131291106,817,1380.73,1403,2371.07,,,,,,,,,ZITM
5148787,PFZ COUNTRY COTTAGE SALT N PEP,21,547,1444.08,2.64,523,1380.72,24,63.36,600,20,0,     580.000-,21,55.46,51,134.78,BXD,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,29,19.99,0,1000,0,24,10,25100,501,,0,25398131372,511,1349.04,36,95.04,,,,,,,,,ZITM
5160558,PFZ WNTBR JOLLY SANTA CREAMER,21,400,1380,3.45,400,1380,0,0,600,188,0,     412.000-,200,690.54,202,697.62,BXD,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,30,14.99,0,1000,0,24,7.5,25100,501,,0,25398140626,356,1228.2,44,151.8,,,,,,,,,ZITM
5050531,CAPCN GLASS SALAD BOWLS SET OF,40,142,1378.82,9.71,142,1378.82,0,0,1200,0,0,    1200.000-,3,29.13,7,67.97,OSS,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,43,19.99,0,1000,0,4,15,25100,501,,0,25398033843,142,1378.82,0,0,,,,,,,,,ZITM
7206350,SANDRA CRK FIXTURE CORRUGATE I,10,1785,1378.02,0.772,1785,1378.02,0,0,1000,0,0,    1000.000-,0,0,0,0,CPT,PRIVATE LABEL GADGETS MIXED,PRIVATE LABEL,GADGETS,MIXED,C,,0,0,0,0,0,0,1000,0,10,0,40005,801,1,0,24131257997,1785,1378.02,0,0,,,,,,,,,ZACC
5140699,PFZ HANUKKAH 13.75IN RD GLASS,21,339,1440.75,4.25,324,1377,15,63.75,600,78,0,     522.000-,191,811.01,213,904.54,BXD,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,36,24.99,0,1000,0,4,12.5,25100,501,,0,25398125937,298,1266.5,41,174.25,,,,,,,,,ZITM
5056020,MS EURO PEELER BLACK,10,4125,4166.25,1.01,1361,1374.61,2764,2791.64,0,0,0,0,4275,4317.75,10841,10949.41,OSH,MARTHA STEWART GADGETS,MARTHA STEWART,GADGETS,,C,542,7.99,0,0,7.99,0,7.99,1000,3,36,2.85,40005,403,1,0,24131108909,1361,1374.61,2764,2791.64,,,,,,,,,ZITM
5107437,PFZ PSTLT ANNIVERSARY 12IN LG,21,334,3760.84,11.26,122,1373.72,212,2387.12,1000,72,0,     928.000-,126,1420.53,300,3384.99,BXD,PFALTZGRAFF - DTC SERVEWARE CASUAL DINNE,PFALTZGRAFF - DTC,SERVEWARE,CASUAL DINNE,C,,0,0,0,86,59.99,0,1000,0,2,30,25100,501,,0,25398100903,50,563,284,3197.84,,,,,,,,,ZITM
75018-10,GFRSH GREENSKEEPER BAG,40,1787,1375.99,0.77,1784,1373.68,3,2.31,0,0,0,0,471,362.67,913,703.01,OSH,HOAN GADGETS FRUIT & VEG,HOAN,GADGETS,FRUIT & VEG,C,,0,0,0,3.99,2.99,0,1000,4,48,2,40005,607,,0,24131041893,1784,1373.68,3,2.31,,,,,,,,,ZITM
