AKTNR,ANZAUF,BOMAT,BOSTA,Exclude,FKWRT,GKWRT,KAPPL,KBETR,KBRUE,KFRST,KLF_KAL,KLF_STG,KMEIN,KNUMA_AG,KNUMA_BO,KNUMA_PI,KNUMA_SQ,KNUMH,KNUMT,KOMXWRT,KONMS,KONWA,KONWS,KOPOS,KPEIN,KRECH,KSCHL,KSPAE,KSTBM,KSTBW,KUMNE,KUMZA,KUNNR,KWAEH,KZBZG,KZNEP,LIFNR,LOEVM_KO,MANDT,MDFLG,MEINS,MIKBAS,MWSK1,MWSK2,MXKBAS,MXWRT,PKWRT,PRSCH,RSWRT,STFKZ,UASTA,UKBAS,VALDT,VALTG,VBEWA,VERTN,VERTT,VKKAL,ZAEHK_IND,ZTERM
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1200250044, , ,0001952677, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1200250124, , ,0001952841, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1200250144, , ,0001952856, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1200500017, , ,0001946322, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1200500037, , ,0001946328, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1200670029, , ,0001971403, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1300100001, , ,0002385263, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1300100002, , ,0002385328, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1300440028, , ,0002417187, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1300440048, , ,0002417193, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1300580028, , ,0002418766, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1300580048, , ,0002418772, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1400240021, , ,0003171104, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1400240041, , ,0003171099, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1400270021, , ,0003173131, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1400380048, , ,0003179416, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1400640028, , ,0003181821, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1400640048, , ,0003181846, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-20,-20, ,0000,0000, , ,1500640028, , ,0003794279, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-17,-17, ,0000,0000, , ,1200750026, , ,0001955205, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-17,-17, ,0000,0000, , ,1200750027, , ,0001955219, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-17,-17, ,0000,0000, , ,1300670023, , ,0002420064, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-17,-17, ,0000,0000, , ,1300670024, , ,0002420079, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-17,-17, ,0000,0000, , ,1400750023, , ,0003182334, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-17,-17, ,0000,0000, , ,1400750024, , ,0003182347, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1100020009, , ,0001672433, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1100020010, , ,0001674741, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1200030015, , ,0001949240, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1200030035, , ,0001949248, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1210030115, , ,0001959557, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1300040013, , ,0002383925, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1300040033, , ,0002383934, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1300040113, , ,0002383943, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1300040213, , ,0002383952, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1400030013, , ,0003121972, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1400030033, , ,0003121979, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1400030113, , ,0003123899, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-15,-15, ,0000,0000, , ,1500030013, , ,0003794519, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1100030013, , ,0001653993, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1100030014, , ,0001653999, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1200030017, , ,0001949124, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1200030137, , ,0001957222, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1200430029, , ,0002338579, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1210030117, , ,0001959530, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1300040001, , ,0002383513, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1300040002, , ,0002383603, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1300040014, , ,0002422920, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1300040034, , ,0002422935, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1300040101, , ,0002383718, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1300040114, , ,0002422949, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1300040201, , ,0002383816, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1300040214, , ,0002422964, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1300330021, , ,0002419816, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1400030014, , ,0003121986, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1400030034, , ,0003121999, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1400030114, , ,0003123906, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1400040001, , ,0003672724, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-10,-10, ,0000,0000, , ,1500130005, , ,0004002109, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200010011, , ,0001901033, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200010031, , ,0001901045, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200020001, , ,0001948742, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200020002, , ,0001948821, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200020101, , ,0001959990, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200020201, , ,0001960095, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200020301, , ,0001960200, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200560029, , ,0001973291, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200560129, , ,0001973319, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200560229, , ,0001973373, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1200830011, , ,0001901060, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300010011, , ,0002379366, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300020001, , ,0002382495, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300020002, , ,0002382696, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300020101, , ,0002382881, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300020201, , ,0002383201, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300020301, , ,0002383315, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300090001, , ,0002385074, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300090002, , ,0002385134, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300370027, , ,0002416356, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300370147, , ,0002416412, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300370227, , ,0002416432, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300370327, , ,0002416452, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1300650011, , ,0002420004, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400010011, , ,0003121778, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400010031, , ,0003121789, ,0, ,%,USD,01,0,A,ZRB2, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020001, , ,0003374434, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020002, , ,0003374448, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020101, , ,0003374470, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020102, , ,0003374483, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020202, , ,0003374494, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020301, , ,0003374507, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020302, , ,0003374554, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020402, , ,0003374566, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020501, , ,0003374577, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020502, , ,0003374591, ,0, ,%,USD,01,0,A,ZRFT,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020602, , ,0003374602, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400020702, , ,0003374613, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400040001, , ,0003124323, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400040002, , ,0003124723, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400040101, , ,0003124959, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400040201, , ,0003125061, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400040301, , ,0003125252, ,0, ,%,USD,01,0,A,ZRFT, ,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,US-40010, ,,0,0,V,-7.5,-7.5, ,0000,0000, , ,1400110001, , ,0003131867, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
